product_id,company_id,label,type,bank_name,service,currency,created_at,granted,outstanding,liquidity
PRODUCT_00753,COMP_0495,CONFIRMING_02,confirming,Caixabank Empresas,caixa_emp,EUR,2025-12-11 08:58:24,,0,
PRODUCT_00765,COMP_1169,LOAN_05,loan,Caixabank Empresas,caixa_emp,EUR,2025-11-06 11:08:28,-130561.4,0,
PRODUCT_00767,COMP_0402,LEASING_01,leasing,Caixabank Empresas,caixa_emp,EUR,2025-10-09 07:54:33,-4893,0,
PRODUCT_00774,COMP_1169,LEASING_01,leasing,BBVA Net Cash Empresas,bbva_emp,EUR,2025-11-13 10:00:39,-15481.27,-5361.11,
PRODUCT_00778,COMP_1117,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2025-09-09 10:23:34,-552018.27,-495734.93,
PRODUCT_00789,COMP_0850,GUARANTEE_01,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-07-13 18:09:07,-78300,-78300,
PRODUCT_00795,COMP_1230,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2025-07-10 11:02:51,-75000,0,
PRODUCT_00798,COMP_0696,LINEOFCREDIT_02,lineofcredit,Caixabank,caixa_emp,EUR,2024-06-17 12:11:10,-3000000,-67797.5,2932202.5
PRODUCT_00801,COMP_0007,LOAN_03,loan,Deutsche Bank Empresas,deutschebank_emp,EUR,2026-03-18 15:36:32,-1000000,-509315.5,
PRODUCT_00806,COMP_1028,LINEOFCREDIT_01,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-03-20 13:10:47,-25000,0,25000
PRODUCT_00815,COMP_0745,LOAN_01,loan,RuralVia Empresas,ruralvia_emp,EUR,2026-03-17 08:00:35,-1088750,-1025098.58,
PRODUCT_00817,COMP_0402,LINEOFCREDIT_01,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-07-29 11:09:47,-1300000,-543198.47,756801.53
PRODUCT_00818,COMP_1036,LEASING_05,leasing,Banco Sabadell Empresas,sabadell_emp,EUR,2026-08-27 11:10:15,-700000,-440068.39,
PRODUCT_00821,COMP_0861,LOAN_02,loan,Caixabank Empresas,caixa_emp,EUR,2025-10-15 13:12:52,-800000,-710041.17,
PRODUCT_00825,COMP_1195,LINEOFCREDIT_01,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2026-01-26 12:54:14,-100000,-73977.73,26022.27
PRODUCT_00827,COMP_1024,CONFIRMING_01,confirming,Banco Santander Empresas,santander_emp,EUR,2025-10-20 08:40:57,-50000,0,50000
PRODUCT_00828,COMP_0723,CONFIRMING_01,confirming,Caixabank Empresas,caixa_emp,USD,2025-11-03 10:50:37,,0,
PRODUCT_00832,COMP_0332,MORTGAGE_02,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 18:13:45,-6962.93,-6707.79,
PRODUCT_00833,COMP_1049,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-03-18 11:48:22,,0,
PRODUCT_00835,COMP_0653,LOAN_17,loan,Other (customer-defined),custom,EUR,2025-08-27 14:50:57,-15000,0,
PRODUCT_00836,COMP_0447,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2026-09-07 10:05:03,-77000,-25666.66,
PRODUCT_00840,COMP_0957,GUARANTEE_01,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-08-19 11:57:46,,-12000,
PRODUCT_00841,COMP_0444,GUARANTEE_02,guarantee,Banco Sabadell Empresas,sabadell_emp,EUR,2026-03-13 12:08:09,-601.01,-601.01,
PRODUCT_00842,COMP_1106,CONFIRMING_01,confirming,Bankinter Empresas,bankinter_emp,EUR,2026-08-27 07:03:42,-100000,-57104,42896
PRODUCT_00844,COMP_0816,LOAN_02,loan,Kutxabank,kutxabank_emp,EUR,2023-06-22 11:30:48,-914381.53,-619043.26,223.52
PRODUCT_00850,COMP_0686,LEASING_01,leasing,Banco Santander Empresas,santander_emp,EUR,2024-09-13 20:39:55,-7934.97,0,
PRODUCT_00867,COMP_0659,LOAN_01,loan,BBVA,bbva_emp,EUR,2024-03-11 11:08:54,-54117.02,0,223.52
PRODUCT_00876,COMP_0447,LINEOFCREDIT_03,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-09-15 09:24:19,-2000,-72.15,1927.85
PRODUCT_00878,COMP_0970,LOAN_01,loan,Laboral Kutxa Empresas,cajalaboral_emp,EUR,2026-07-01 10:19:41,-400000,-400000,
PRODUCT_00879,COMP_0047,LOAN_01,loan,Abanca Empresas,abanca_emp,EUR,2025-09-09 12:47:32,-42496.87,0,
PRODUCT_00886,COMP_0047,LOAN_02,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-09 12:14:57,-256287.28,0,
PRODUCT_00895,COMP_0909,LINEOFCREDIT_03,lineofcredit,Deutsche Bank,deutschebank_emp,EUR,2025-02-04 15:26:22,-3000000,-1461488.46,1538511.54
PRODUCT_00899,COMP_0076,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2024-09-24 11:51:59,-15439.59,-7433.94,
PRODUCT_00903,COMP_0248,LOAN_04,loan,Bankinter Empresas,bankinter_emp,EUR,2026-01-26 10:56:32,-180000,0,
PRODUCT_00906,COMP_1150,LOAN_01,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-02-10 12:07:55,-24449.61,0,
PRODUCT_00912,COMP_0051,LINEOFCREDIT_01,lineofcredit,BBVA,bbva_emp,EUR,2025-06-02 10:42:35,-2000000,-1911971.95,88028.05
PRODUCT_00915,COMP_0220,CONFIRMING_03,confirming,Caixabank Empresas,caixa_emp,EUR,2025-12-11 09:05:39,,-8738.86,
PRODUCT_00916,COMP_0849,LINEOFCREDIT_01,lineofcredit,In-house bank,inhousebanking,EUR,2026-07-01 14:19:48,-910000,-910000,
PRODUCT_00917,COMP_0568,LINEOFCREDIT_01,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2025-06-23 11:50:07,,-445.1,
PRODUCT_00920,COMP_0875,LINEOFCREDIT_01,lineofcredit,Abanca Empresas,abanca_emp,EUR,2025-08-18 16:27:58,-100000,191.88,100191.88
PRODUCT_00923,COMP_0007,RENTING_03,renting,Other (customer-defined),custom,EUR,2026-03-31 10:59:26,-43300.72,-4527.18,
PRODUCT_00924,COMP_0597,LINEOFCREDIT_01,lineofcredit,iberCaja,ibercaja,EUR,2026-06-16 06:10:43,-1200000,-1140821.79,59178.21
PRODUCT_00933,COMP_0065,CONFIRMING_01,confirming,Banco Santander,santander_emp,EUR,2024-07-01 11:58:02,-50000,0,50000
PRODUCT_00940,COMP_0058,RENTING_01,renting,Caixabank Empresas,caixa_emp,EUR,2026-06-17 09:53:00,-18921.98,-14867.29,
PRODUCT_00943,COMP_0519,LEASING_01,leasing,Other (customer-defined),custom,EUR,2024-02-15 07:39:12,-27000.29,0,223.52
PRODUCT_00944,COMP_0978,LINEOFCREDIT_01,lineofcredit,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2024-09-17 13:28:16,-3000000,-272032.57,2727967.43
PRODUCT_00947,COMP_1279,LOAN_02,loan,BBVA,bbva_emp,EUR,2024-03-11 11:08:52,-168709.14,0,223.52
PRODUCT_00950,COMP_0612,LOAN_01,loan,BBVA,bbva_emp,EUR,2024-02-09 12:08:01,-510002.1,0,223.52
PRODUCT_00952,COMP_0686,LOAN_02,loan,Banco Santander,santander_emp,EUR,2024-07-01 11:58:04,-122919.91,0,
PRODUCT_00954,COMP_0723,CONFIRMING_02,confirming,BBVA Net Cash Empresas,bbva_emp,USD,2025-11-03 12:22:06,,0,
PRODUCT_00957,COMP_0623,LOAN_03,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-04-25 08:54:16,-599999.96,-500268.19,
PRODUCT_00958,COMP_1267,LOAN_02,loan,Banco Santander Empresas,santander_emp,EUR,2025-11-06 08:24:38,-20700,0,
PRODUCT_00961,COMP_0743,GUARANTEE_01,guarantee,Other (customer-defined),custom,EUR,2025-09-26 12:05:20,-69720,-69720,
PRODUCT_00967,COMP_1049,LINEOFCREDIT_02,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2026-03-09 13:11:47,-330000,28252.59,358252.59
PRODUCT_00968,COMP_0956,LINEOFCREDIT_03,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-29 11:25:16,-120000,-111114.87,8885.13
PRODUCT_00970,COMP_0798,LEASING_01,leasing,Eurocaja Rural Empresas,eurocajarural_emp,EUR,2025-09-11 15:00:12,-23084.53,-3478.31,
PRODUCT_00978,COMP_0855,LINEOFCREDIT_01,lineofcredit,RuralVia Empresas,ruralvia_emp,EUR,2026-07-13 07:19:57,-750000,-336375.26,413624.74
PRODUCT_00979,COMP_0686,LINEOFCREDIT_01,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2024-10-14 14:55:05,-100000,-100000,20000
PRODUCT_00981,COMP_0803,LOAN_02,loan,Bankinter,bankinter_emp,EUR,2024-08-01 11:46:22,-324999,0,
PRODUCT_00985,COMP_1272,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-03-05 14:03:23,-8000,-187.88,7812.12
PRODUCT_00992,COMP_0420,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2026-06-04 14:40:29,-778354.89,-756516.9,
PRODUCT_00995,COMP_1167,LOAN_01,loan,Kutxabank Empresas,kutxabank_emp,EUR,2024-09-12 08:30:01,-199995.46,0,
PRODUCT_00999,COMP_0855,LINEOFCREDIT_02,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2026-05-14 10:57:47,-1500000,-1144016.41,355983.59
PRODUCT_01000,COMP_0216,LOAN_02,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-17 10:10:14,-150000,-47291.24,
PRODUCT_01008,COMP_0924,LINEOFCREDIT_01,lineofcredit,Abanca Empresas,abanca_emp,EUR,2024-10-17 15:35:43,,0,
PRODUCT_01013,COMP_0444,LOAN_02,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-06-03 09:06:39,-2000000,-1936338.36,
PRODUCT_01018,COMP_0519,LOAN_02,loan,Abanca,abanca_emp,EUR,2024-02-13 11:55:26,-100000,0,223.52
PRODUCT_01019,COMP_1037,GUARANTEE_01,guarantee,Caixabank Empresas,caixa_emp,EUR,2026-05-27 07:21:18,-250000,-197354.21,250000
PRODUCT_01020,COMP_0745,LOAN_02,loan,Bankinter Empresas,bankinter_emp,EUR,2026-03-13 11:46:43,-187988.64,-158389.05,
PRODUCT_01021,COMP_1086,LOAN_01,loan,Caixabank,caixa_emp,EUR,2023-10-30 11:40:13,-50000,-45013.23,223.52
PRODUCT_01025,COMP_0664,LOAN_01,loan,RuralVia Empresas,ruralvia_emp,EUR,2026-06-05 09:14:03,-500000,-326684.42,
PRODUCT_01027,COMP_0653,LOAN_18,loan,Other (customer-defined),custom,EUR,2025-08-27 10:37:40,-40000,0,
PRODUCT_01029,COMP_0047,GUARANTEE_02,guarantee,Banco Santander Empresas,santander_emp,EUR,2025-09-24 10:14:49,-3922,0,
PRODUCT_01035,COMP_0471,LINEOFCREDIT_03,lineofcredit,Bankinter,bankinter_emp,EUR,2025-05-19 15:07:59,-500000,-398706.86,101293.14
PRODUCT_01040,COMP_0517,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2025-12-18 12:08:41,-88000,0,
PRODUCT_01042,COMP_0829,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2026-03-09 16:33:48,-1000000,-880000,
PRODUCT_01050,COMP_0786,LINEOFCREDIT_01,lineofcredit,Banco Santander,santander_emp,EUR,2024-07-05 05:43:30,-500000,1267.64,501267.64
PRODUCT_01052,COMP_0942,LOAN_01,loan,Banco Santander,santander_emp,EUR,2023-09-15 13:33:46,-159999.99,0,223.52
PRODUCT_01055,COMP_0047,LOAN_03,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-23 12:40:44,-70000,0,
PRODUCT_01057,COMP_0653,LOAN_19,loan,Other (customer-defined),custom,EUR,2025-10-22 11:53:06,-31000,0,
PRODUCT_01059,COMP_0803,LOAN_03,loan,Bankinter,bankinter_emp,EUR,2024-06-04 07:56:20,-324990,0,
PRODUCT_01060,COMP_0803,LOAN_04,loan,Banco Sabadell,sabadell_emp,EUR,2023-10-23 10:48:13,-215078.6,0,223.52
PRODUCT_01064,COMP_0491,LOAN_02,loan,Banco Santander Empresas,santander_emp,EUR,2024-09-24 11:51:59,-135000,0,
PRODUCT_01065,COMP_1053,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-08 10:45:28,-61522.49,-61522.49,
PRODUCT_01071,COMP_0909,LOAN_01,loan,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31,-3000000.07,0,
PRODUCT_01073,COMP_0007,LOAN_04,loan,Other (customer-defined),custom,EUR,2026-03-31 09:05:49,-1159845.92,-680444.74,
PRODUCT_01074,COMP_0269,CONFIRMING_01,confirming,A+ Federal Credit Union,ins_131862,EUR,2025-10-09 08:43:48,-2000,845,2845
PRODUCT_01075,COMP_0351,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-07 10:35:37,-1165390.75,-1165390.75,
PRODUCT_01077,COMP_0354,LOAN_01,loan,Banca March,bancamarch,EUR,2024-04-03 07:36:47,100000,-84854.89,
PRODUCT_01080,COMP_0471,LINEOFCREDIT_04,lineofcredit,Banca March,bancamarch,EUR,2022-12-02 08:43:37,-350000,-266188.79,83811.21
PRODUCT_01082,COMP_0540,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2026-03-17 16:50:28,-58696.32,-50411.34,
PRODUCT_01084,COMP_0447,LINEOFCREDIT_04,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-09-15 09:24:19,-2000,-142.86,1857.14
PRODUCT_01088,COMP_0942,GUARANTEE_01,guarantee,Banco Sabadell,sabadell_emp,EUR,2023-09-14 09:38:48,-6010.12,-6010.12,223.52
PRODUCT_01089,COMP_0173,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2025-06-19 10:26:58,-1000000,-374836.33,
PRODUCT_01093,COMP_1267,LOAN_03,loan,Bankinter Empresas,bankinter_emp,EUR,2026-08-21 06:22:13,-28000,-9333.33,
PRODUCT_01094,COMP_1066,LOAN_02,loan,Banco Santander Empresas,santander_emp,EUR,2025-10-03 11:15:14,-267543.89,0,
PRODUCT_01096,COMP_1053,LINEOFCREDIT_03,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-08 10:45:28,-33590,-33590,
PRODUCT_01100,COMP_0258,LOAN_01,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2023-01-17 14:55:45,-323782.12,0,223.52
PRODUCT_01102,COMP_1036,GUARANTEE_03,guarantee,Bankinter Empresas,bankinter_emp,EUR,2026-07-13 10:49:58,,0,
PRODUCT_01107,COMP_0653,LOAN_20,loan,Other (customer-defined),custom,EUR,2025-08-27 13:29:22,-100000,0,
PRODUCT_01119,COMP_0816,LOAN_03,loan,Laboral Kutxa,cajalaboral_emp,EUR,2023-06-19 13:46:24,-51638.47,-24832.07,223.52
PRODUCT_01120,COMP_1271,LEASING_01,leasing,Caixabank Empresas,caixa_emp,EUR,2025-06-02 09:53:06,-41865.06,-30414.23,
PRODUCT_01122,COMP_0855,LOAN_01,loan,Kutxabank Empresas,kutxabank_emp,EUR,2026-07-06 11:16:20,-500000,-89586.37,
PRODUCT_01128,COMP_0074,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2025-03-20 14:03:33,-439604.62,-305310.41,
PRODUCT_01131,COMP_1070,LINEOFCREDIT_01,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-04-01 11:25:23,-170000,-78964.66,91035.34
PRODUCT_01132,COMP_0269,CONFIRMING_02,confirming,5th Bank of Eastern Fargo,ins_130209,EUR,2025-10-03 09:09:21,-20000,9913,29913
PRODUCT_01136,COMP_0653,LOAN_21,loan,Other (customer-defined),custom,EUR,2025-08-27 14:08:20,-200000,0,
PRODUCT_01137,COMP_0594,LOAN_02,loan,Banco Santander Empresas,santander_emp,EUR,2025-05-06 10:25:53,-329503.73,0,
PRODUCT_01140,COMP_0653,LOAN_22,loan,Other (customer-defined),custom,EUR,2025-08-22 09:41:08,-12000,0,
PRODUCT_01141,COMP_1070,LEASING_01,leasing,Banco Santander Empresas,santander_emp,EUR,2026-09-15 20:50:53,-50000,0,
PRODUCT_01142,COMP_0653,LOAN_23,loan,Other (customer-defined),custom,EUR,2025-08-22 09:30:14,-250000,0,
PRODUCT_01145,COMP_0653,LOAN_24,loan,Other (customer-defined),custom,USD,2025-08-22 08:51:58,-1000000,0,
PRODUCT_01146,COMP_0519,LEASING_02,leasing,Other (customer-defined),custom,EUR,2024-02-15 07:18:02,-18054.04,0,223.52
PRODUCT_01150,COMP_0965,LEASING_02,leasing,Caixabank Empresas,caixa_emp,EUR,2026-06-05 10:33:55,-110398.16,-73646.5,
PRODUCT_01155,COMP_0653,LOAN_25,loan,Other (customer-defined),custom,EUR,2025-08-27 13:48:59,-75000,0,
PRODUCT_01157,COMP_0235,LEASING_04,leasing,Caisse d Epargne Hauts de France,caisse-d-epargne-hauts-de-france,EUR,2026-01-20 17:27:02,-56159.71,-33616.75,
PRODUCT_01162,COMP_0803,LOAN_05,loan,Caixabank,caixa_emp,EUR,2023-10-23 10:50:50,-912573.72,0,223.52
PRODUCT_01170,COMP_0248,LEASING_01,leasing,Banco Santander Empresas,santander_emp,EUR,2025-11-13 13:13:15,-20768.42,-12409.64,
PRODUCT_01174,COMP_0600,LINEOFCREDIT_01,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-03-10 15:49:05,-300000,691905.36,991905.36
PRODUCT_01175,COMP_0228,MORTGAGE_01,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-06-01 09:11:38,-48000,-46993.12,
PRODUCT_01176,COMP_0774,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2025-03-18 12:10:49,-150000,-73072.95,
PRODUCT_01180,COMP_0058,CONFIRMING_02,confirming,RuralVia Empresas,ruralvia_emp,EUR,2026-04-13 16:51:45,-500000,-448446.68,51553.32
PRODUCT_01184,COMP_0034,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2025-05-22 14:56:19,-933923.42,-724817.59,
PRODUCT_01187,COMP_0623,LOAN_04,loan,Caixabank Empresas,caixa_emp,EUR,2025-04-25 08:08:47,-3300000,-3300000,
PRODUCT_01188,COMP_0100,LOAN_01,loan,BBVA,bbva,EUR,2025-06-13 10:02:50,-11200000,-10531553.69,
PRODUCT_01189,COMP_0173,LOAN_02,loan,Other (customer-defined),custom,EUR,2025-09-04 06:52:30,-276560.62,-12024.38,
PRODUCT_01196,COMP_0326,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-09 11:57:40,-4500000,-3523305.42,
PRODUCT_01197,COMP_0919,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-11-03 10:37:28,,0,
PRODUCT_01203,COMP_0798,GUARANTEE_01,guarantee,Eurocaja Rural Empresas,eurocajarural_emp,EUR,2025-09-11 15:00:12,,0,
PRODUCT_01204,COMP_0203,GUARANTEE_02,guarantee,Banco Santander,santander_emp,EUR,2026-05-13 10:28:03,-6000,-6000,
PRODUCT_01209,COMP_0235,LEASING_05,leasing,Caisse d Epargne Hauts de France,caisse-d-epargne-hauts-de-france,EUR,2026-01-20 17:04:20,-56159.71,-32677.46,
PRODUCT_01210,COMP_0651,GUARANTEE_01,guarantee,Caixabank Empresas,caixa_emp,EUR,2026-07-09 13:45:10,-250000,-192800.6,250000
PRODUCT_01214,COMP_0505,CONFIRMING_01,confirming,BBVA Net Cash Empresas,bbva_emp,EUR,2026-07-06 07:56:22,-500000,-489365.14,10634.86
PRODUCT_01218,COMP_1268,LINEOFCREDIT_01,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-28 13:00:36,-600000,-435452.88,164547.12
PRODUCT_01232,COMP_1230,LINEOFCREDIT_01,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2025-09-29 10:25:25,-75000,-75000,
PRODUCT_01237,COMP_0261,LOAN_03,loan,Banco Santander Empresas,santander_emp,EUR,2025-02-20 13:40:20,-10210000,-10210000,
PRODUCT_01238,COMP_1262,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2026-04-22 15:18:03,,0,
PRODUCT_01243,COMP_0910,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2025-05-22 14:51:59,-957650.99,-492151.24,
PRODUCT_01245,COMP_0928,LINEOFCREDIT_01,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2025-07-29 11:35:41,-200000,0,200000
PRODUCT_01250,COMP_1232,LINEOFCREDIT_02,lineofcredit,In-house bank,inhousebanking,EUR,2025-07-31 06:34:38,-1,-6,
PRODUCT_01252,COMP_0803,LOAN_06,loan,Bankinter,bankinter_emp,EUR,2023-10-23 10:52:36,-325301.67,0,223.52
PRODUCT_01253,COMP_1036,LEASING_06,leasing,RuralVia Empresas,ruralvia_emp,EUR,2026-08-20 11:04:20,-403000,-178542.63,
PRODUCT_01256,COMP_0798,LEASING_02,leasing,Eurocaja Rural Empresas,eurocajarural_emp,EUR,2025-09-11 15:00:12,-36444.84,-9354.41,
PRODUCT_01259,COMP_0928,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2025-09-25 14:24:22,-928273.96,-587841.02,
PRODUCT_01260,COMP_0332,MORTGAGE_03,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 17:49:34,-7016.13,-6759.03,
PRODUCT_01268,COMP_1208,CONFIRMING_02,confirming,Bankinter Empresas,bankinter_emp,EUR,2026-07-28 06:50:26,-30000,-29679.72,320.28
PRODUCT_01273,COMP_0169,LINEOFCREDIT_02,lineofcredit,Banca March,bancamarch,EUR,2025-05-21 08:50:33,-150000,51876.58,201876.58
PRODUCT_01274,COMP_0686,CONFIRMING_02,confirming,Banco Santander,santander_emp,EUR,2024-07-01 11:58:04,-1010000,0,476689.93
PRODUCT_01276,COMP_0825,LOAN_04,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2023-02-16 14:50:19,-250000,-64980.6,223.52
PRODUCT_01280,COMP_0248,LOAN_05,loan,Banco Santander Empresas,santander_emp,EUR,2026-01-26 11:11:22,-24000,0,
PRODUCT_01282,COMP_0745,LOAN_03,loan,Laboral Kutxa Empresas,cajalaboral_emp,EUR,2026-03-13 11:59:32,-850586,-808506.09,
PRODUCT_01283,COMP_1012,LOAN_02,loan,Caixabank,caixa,EUR,2026-06-17 10:37:34,-500000,-461508.04,
PRODUCT_01296,COMP_0861,LOAN_03,loan,Banco Santander Empresas,santander_emp,EUR,2025-10-20 08:40:57,-353755.98,0,
PRODUCT_01298,COMP_0216,LOAN_03,loan,Abanca Empresas,abanca_emp,EUR,2026-02-19 12:14:04,-80000,-46918.27,
PRODUCT_01300,COMP_1049,LINEOFCREDIT_03,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-15 08:47:20,-250000,-200319.76,49680.24
PRODUCT_01303,COMP_1272,LOAN_02,loan,Banco Santander Empresas,santander_emp,EUR,2026-03-24 11:37:34,-720000,-630000,
PRODUCT_01304,COMP_1068,FACTORING_01,factoring,Banco Sabadell Empresas,sabadell_emp,EUR,2026-02-19 15:58:48,-50000,18000,68000
PRODUCT_01307,COMP_0594,LOAN_03,loan,Banca March,bancamarch,EUR,2025-05-16 11:41:14,-146427.41,0,
PRODUCT_01312,COMP_0250,LOAN_01,loan,Abanca Empresas,abanca_emp,EUR,2024-10-16 14:58:30,-322856.28,0,
PRODUCT_01315,COMP_0491,RENTING_01,renting,Banco Santander Empresas,santander_emp,EUR,2025-10-09 11:20:50,-68844.8,-55520,
PRODUCT_01319,COMP_0819,LOAN_01,loan,Banco Sabadell,sabadell_emp,EUR,2023-01-05 11:15:15,-940000,-580079.08,223.52
PRODUCT_01330,COMP_0195,CONFIRMING_01,confirming,Cajamar,cajamar,EUR,2025-03-06 10:20:27,-3000000,-36266.63,
PRODUCT_01331,COMP_0483,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2025-04-25 08:11:20,-302083.28,-83333.32,
PRODUCT_01334,COMP_0517,LOAN_02,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2025-12-18 12:12:49,-7200,-2919.48,
PRODUCT_01342,COMP_0519,LOAN_03,loan,Banco Santander,santander_emp,EUR,2024-01-08 15:40:33,-516000,0,223.52
PRODUCT_01344,COMP_0332,MORTGAGE_04,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 17:57:20,-186800.72,-179955.97,
PRODUCT_01345,COMP_0686,LOAN_03,loan,Bankinter,bankinter_emp,EUR,2024-06-26 13:50:13,-98787.59,0,
PRODUCT_01348,COMP_0891,LOAN_01,loan,Banca March,bancamarch,EUR,2025-09-19 07:40:21,-300000,-285198.73,
PRODUCT_01350,COMP_1284,MORTGAGE_01,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 17:03:14,-694692.41,-667523.48,
PRODUCT_01353,COMP_0007,RENTING_04,renting,Other (customer-defined),custom,EUR,2026-03-31 10:55:49,-28417.44,-4144.21,
PRODUCT_01354,COMP_0909,GUARANTEE_01,guarantee,Cajamar,cajamar,EUR,2025-02-06 08:41:07,-3000000,-786274.2,
PRODUCT_01355,COMP_0793,LINEOFCREDIT_01,lineofcredit,iberCaja,ibercaja,EUR,2026-06-26 17:19:53,-120000,-119000.6,999.4
PRODUCT_01356,COMP_0505,CONFIRMING_02,confirming,Caixabank Empresas,caixa_emp,EUR,2026-07-13 06:25:15,,-482651.19,
PRODUCT_01359,COMP_0007,LOAN_05,loan,Caixabank Empresas,caixa_emp,EUR,2026-03-19 09:13:06,-250000,-196781.18,
PRODUCT_01365,COMP_0624,LOAN_01,loan,Bankinter,bankinter_emp,EUR,2023-07-07 10:44:32,-110000,0,223.52
PRODUCT_01369,COMP_0248,LINEOFCREDIT_01,lineofcredit,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-11-06 07:47:17,-135000,-128697.07,6302.93
PRODUCT_01375,COMP_0982,CONFIRMING_02,confirming,Banco Santander Empresas,santander_emp,EUR,2025-03-25 10:18:18,-200000,-14529.83,185470.17
PRODUCT_01379,COMP_1068,LINEOFCREDIT_01,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-02-19 15:51:52,-2000,17000,19000
PRODUCT_01380,COMP_1012,LOAN_03,loan,Other (customer-defined),custom,EUR,2026-02-18 11:26:01,-327514.81,-219483.81,
PRODUCT_01381,COMP_0877,FACTORING_01,factoring,Banco Sabadell Empresas,sabadell_emp,EUR,2025-10-01 07:47:19,,0,
PRODUCT_01387,COMP_0723,CONFIRMING_03,confirming,Caixabank Empresas,caixa_emp,EUR,2025-11-03 10:50:37,,0,
PRODUCT_01390,COMP_0070,LOAN_01,loan,Societe Generale Entreprises,soc-gen-corporate,EUR,2025-11-24 11:39:04,-586500,-276000,
PRODUCT_01396,COMP_0919,CONFIRMING_03,confirming,Banco Santander Empresas,santander_emp,EUR,2025-11-03 10:37:28,-1250000,0,1250000
PRODUCT_01399,COMP_1233,LEASING_01,leasing,Other (customer-defined),custom,EUR,2025-03-13 08:48:06,-636800,0,
PRODUCT_01401,COMP_1068,LEASING_01,leasing,Unicaja Empresas,unicaja_emp,EUR,2026-02-05 15:51:18,-100,-50000,
PRODUCT_01405,COMP_0686,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-10-22 11:09:12,-150000,-302265.15,221.92
