company_id,group_id,sector,tipo,sector_set,n_sectors,top_sector_score,tenor,product_fit,confidence
COMP_0194,GROUP_0035,,producto,,0,,,,0.232186
COMP_0195,GROUP_0065,comercio minorista,producto,comercio minorista,1,0.794377,días,Reserve · póliza | FX Shield | Yield · barrido,0.135325
COMP_0196,GROUP_0199,construcción,producto,construcción | mayorista / distribución,2,0.577235,6 meses,Reserve · póliza,0.373442
COMP_0197,GROUP_0035,servicios profesionales,servicio,servicios profesionales,1,0.4797,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.196618
COMP_0198,GROUP_0037,mayorista / distribución,producto,mayorista / distribución,1,0.546507,12 meses,Factoring | Confirming | Yield · barrido | Reserve · póliza,0.209414
COMP_0199,GROUP_0179,servicios profesionales,servicio,servicios profesionales,1,0.532539,6 meses,Reserve · póliza | Yield · barrido,0.418396
COMP_0200,GROUP_0224,comercio minorista,producto,comercio minorista | mayorista / distribución,2,0.600446,días,Reserve · póliza | Factoring | Confirming | FX Shield,0.0231172
COMP_0201,GROUP_0101,holding / tesorería,servicio,holding / tesorería | transporte / logística,2,0.797143,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.150449
COMP_0202,GROUP_0194,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.57141,12 meses,Reserve · póliza,0.400549
COMP_0203,GROUP_0016,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.576013,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.0376363
COMP_0204,GROUP_0052,servicios profesionales,servicio,servicios profesionales,1,0.609052,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.171845
COMP_0205,GROUP_0175,comercio minorista,servicio,comercio minorista,1,0.574103,días,Yield · barrido | Reserve · póliza | FX Shield,0.00273306
COMP_0206,GROUP_0239,comercio minorista,servicio,comercio minorista,1,0.674617,días,Reserve · póliza | Yield · barrido | FX Shield,0.0708852
COMP_0207,GROUP_0153,servicios profesionales,servicio,servicios profesionales | holding / tesorería | transporte / logística,3,0.562294,6 meses,Factoring | Reserve · póliza | Yield · barrido | FX Shield,0.300841
COMP_0208,GROUP_0003,mayorista / distribución,producto,mayorista / distribución,1,0.456023,12 meses,Factoring | Confirming | Reserve · póliza | Seguro de cobro,0.179227
COMP_0209,GROUP_0221,hostelería,servicio,hostelería,1,0.546355,6 meses,Reserve · póliza | FX Shield | Yield · barrido,0.0230161
COMP_0210,GROUP_0117,servicios profesionales,servicio,servicios profesionales,1,0.55898,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.217513
COMP_0211,GROUP_0243,comercio minorista,mixto,comercio minorista,1,0.680023,días,Reserve · póliza | FX Shield | Yield · barrido,0.13332
COMP_0212,GROUP_0199,,insuficiente,,0,,,,
COMP_0213,GROUP_0170,comercio minorista,servicio,comercio minorista,1,0.557591,días,Reserve · póliza | FX Shield | Yield · barrido,0.0792037
COMP_0214,GROUP_0112,construcción,producto,construcción | mayorista / distribución,2,0.595823,6 meses,Reserve · póliza | Yield · barrido,0.431116
COMP_0215,GROUP_0070,servicios profesionales,servicio,servicios profesionales,1,0.621256,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.00913658
COMP_0216,GROUP_0067,hostelería,servicio,hostelería | comercio minorista,2,0.529992,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.0248558
COMP_0217,GROUP_0087,,insuficiente,,0,,,,
COMP_0218,GROUP_0113,holding / tesorería,mixto,holding / tesorería,1,0.814426,largo,Yield · barrido | FX Shield | Reserve · póliza,0.112417
COMP_0219,GROUP_0132,transporte / logística,servicio,transporte / logística | alquiler / inmobiliario | servicios profesionales,3,0.78,días,Reserve · póliza | Factoring | Yield · barrido | Confirming,0.167625
COMP_0220,GROUP_0124,mayorista / distribución,producto,mayorista / distribución | comercio minorista,2,0.649604,12 meses,Reserve · póliza | Factoring | Confirming | FX Shield,0.108888
COMP_0221,GROUP_0138,comercio minorista,servicio,comercio minorista,1,0.545992,días,Reserve · póliza | FX Shield | Yield · barrido,0.0419041
COMP_0222,GROUP_0064,comercio minorista,mixto,comercio minorista,1,0.589095,días,Yield · barrido | Reserve · póliza | FX Shield,0.282787
COMP_0223,GROUP_0078,holding / tesorería,mixto,holding / tesorería,1,0.80582,largo,Yield · barrido | FX Shield | Reserve · póliza,0.223877
COMP_0224,GROUP_0234,comercio minorista,producto,comercio minorista,1,0.817367,días,Reserve · póliza | FX Shield | Yield · barrido,0.166491
COMP_0225,GROUP_0118,comercio minorista,producto,comercio minorista,1,0.709628,días,Reserve · póliza | FX Shield | Yield · barrido,0.149992
COMP_0226,GROUP_0013,servicios profesionales,servicio,servicios profesionales,1,0.535697,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.173423
COMP_0227,GROUP_0092,servicios profesionales,servicio,servicios profesionales,1,0.523978,6 meses,Yield · barrido | Reserve · póliza,0.109858
COMP_0228,GROUP_0081,comercio minorista,producto,comercio minorista,1,0.830788,días,Reserve · póliza | FX Shield | Yield · barrido,0.0451982
COMP_0229,GROUP_0101,servicios profesionales,servicio,servicios profesionales,1,0.626398,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.231042
COMP_0230,GROUP_0213,holding / tesorería,mixto,holding / tesorería,1,0.711164,largo,Yield · barrido | FX Shield | Reserve · póliza,0.094198
COMP_0231,GROUP_0108,holding / tesorería,mixto,holding / tesorería | comercio minorista,2,0.680762,largo,Reserve · póliza | Yield · barrido | FX Shield,0.0344544
COMP_0232,GROUP_0038,mayorista / distribución,producto,mayorista / distribución,1,0.510904,12 meses,Factoring | Reserve · póliza | Confirming | Seguro de cobro,0.0872707
COMP_0233,GROUP_0150,comercio minorista,producto,comercio minorista,1,0.707591,días,Reserve · póliza | FX Shield | Yield · barrido,0.072392
COMP_0234,GROUP_0101,hostelería,servicio,hostelería | software / suscripción | transporte / logística,3,0.78,6 meses,Reserve · póliza | Yield · barrido | FX Shield | Factoring,0.0564109
COMP_0235,GROUP_0028,comercio minorista,producto,comercio minorista | mayorista / distribución | industria,3,0.63779,12 meses,Reserve · póliza | Yield · barrido | FX Shield,0.236465
COMP_0236,GROUP_0243,servicios profesionales,servicio,servicios profesionales,1,0.549247,6 meses,Reserve · póliza | Yield · barrido,0.210384
COMP_0237,GROUP_0044,servicios profesionales,servicio,servicios profesionales,1,0.721336,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.315538
COMP_0238,GROUP_0149,servicios profesionales,servicio,servicios profesionales,1,0.636205,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.132981
COMP_0239,GROUP_0202,servicios profesionales,servicio,servicios profesionales,1,0.877903,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.103184
COMP_0240,GROUP_0009,,insuficiente,,0,,,,
COMP_0241,GROUP_0050,construcción,mixto,construcción | servicios profesionales,2,0.516437,6 meses,Reserve · póliza | Yield · barrido,0.0665625
COMP_0242,GROUP_0108,,mixto,,0,,,,0.372093
COMP_0243,GROUP_0170,comercio minorista,servicio,comercio minorista,1,0.528594,días,Reserve · póliza | FX Shield | Yield · barrido,0.110334
COMP_0244,GROUP_0212,servicios profesionales,servicio,servicios profesionales,1,0.548419,6 meses,Reserve · póliza | Yield · barrido,0.0361616
COMP_0245,GROUP_0096,servicios profesionales,servicio,servicios profesionales,1,0.912926,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.253979
COMP_0246,GROUP_0213,construcción,mixto,construcción | comercio minorista,2,0.75,6 meses,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.339042
COMP_0247,GROUP_0218,software / suscripción,producto,software / suscripción | servicios profesionales,2,0.78,largo,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.16051
COMP_0248,GROUP_0095,hostelería,servicio,hostelería | energía | construcción,3,0.78,6 meses,Reserve · póliza | Factoring | FX Shield | Seguro de cobro,0.0741338
COMP_0249,GROUP_0194,construcción,producto,construcción | mayorista / distribución,2,0.582247,6 meses,Reserve · póliza,0.320426
COMP_0250,GROUP_0065,alquiler / inmobiliario,servicio,alquiler / inmobiliario,1,0.78,largo,Yield · barrido | Reserve · póliza | Seguro de cobro,0.0735712
COMP_0251,GROUP_0170,servicios profesionales,servicio,servicios profesionales,1,0.489872,6 meses,Yield · barrido | Reserve · póliza,0.371562
COMP_0252,GROUP_0179,,insuficiente,,0,,,,
COMP_0253,GROUP_0055,software / suscripción,mixto,software / suscripción,1,0.78,largo,Reserve · póliza | FX Shield | Yield · barrido,0.198331
COMP_0254,GROUP_0158,holding / tesorería,servicio,holding / tesorería,1,0.523923,largo,Reserve · póliza | FX Shield | Yield · barrido,0.116754
COMP_0255,GROUP_0025,alquiler / inmobiliario,servicio,alquiler / inmobiliario | servicios profesionales,2,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | Seguro de cobro,0.0615943
COMP_0256,GROUP_0170,servicios profesionales,servicio,servicios profesionales,1,0.489872,6 meses,Yield · barrido | Reserve · póliza,0.453755
COMP_0257,GROUP_0023,hostelería,servicio,hostelería,1,0.491259,6 meses,Yield · barrido | Reserve · póliza | FX Shield,0.0885621
COMP_0258,GROUP_0078,construcción,mixto,construcción,1,0.521449,6 meses,Reserve · póliza,0.0222771
COMP_0259,GROUP_0198,servicios profesionales,servicio,servicios profesionales,1,0.72,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.0857527
COMP_0260,GROUP_0087,,insuficiente,,0,,,,
COMP_0261,GROUP_0086,mayorista / distribución,producto,mayorista / distribución | construcción,2,0.61822,12 meses,Reserve · póliza,0.0489915
COMP_0262,GROUP_0211,comercio minorista,producto,comercio minorista,1,0.697972,días,Reserve · póliza | FX Shield | Yield · barrido,0.080173
COMP_0263,GROUP_0250,holding / tesorería,mixto,holding / tesorería,1,0.863549,largo,Yield · barrido | FX Shield | Reserve · póliza,0.25762
COMP_0264,GROUP_0066,servicios profesionales,servicio,servicios profesionales,1,0.475626,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.274462
COMP_0265,GROUP_0033,servicios profesionales,servicio,servicios profesionales,1,0.762712,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.310362
COMP_0266,GROUP_0016,comercio minorista,servicio,comercio minorista,1,0.550963,días,Reserve · póliza | FX Shield | Yield · barrido,0.189858
COMP_0267,GROUP_0155,servicios profesionales,servicio,servicios profesionales,1,0.701801,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.223963
COMP_0268,GROUP_0094,comercio minorista,mixto,comercio minorista,1,0.650273,días,Reserve · póliza | FX Shield | Yield · barrido,0.137319
COMP_0269,GROUP_0156,holding / tesorería,producto,holding / tesorería | comercio minorista,2,0.758725,largo,Yield · barrido | Reserve · póliza | FX Shield,0.0389995
COMP_0270,GROUP_0116,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.725457,largo,Yield · barrido | Factoring | Reserve · póliza | FX Shield,0.184134
COMP_0271,GROUP_0138,comercio minorista,servicio,comercio minorista | holding / tesorería,2,0.555106,días,Reserve · póliza | Yield · barrido | FX Shield,0.171366
COMP_0272,GROUP_0017,servicios profesionales,servicio,servicios profesionales,1,0.565403,6 meses,Reserve · póliza | Yield · barrido,0.00488337
COMP_0273,GROUP_0155,servicios profesionales,servicio,servicios profesionales,1,0.654807,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.326517
COMP_0274,GROUP_0097,holding / tesorería,producto,holding / tesorería,1,0.752589,largo,Yield · barrido | FX Shield | Reserve · póliza,0.226037
COMP_0275,GROUP_0060,,insuficiente,,0,,,,
COMP_0276,GROUP_0199,,mixto,,0,,,,0.251913
COMP_0277,GROUP_0236,holding / tesorería,servicio,holding / tesorería | servicios profesionales,2,0.554992,largo,Reserve · póliza | Yield · barrido | FX Shield,0.242015
COMP_0278,GROUP_0162,comercio minorista,mixto,comercio minorista,1,0.592121,días,Reserve · póliza | FX Shield | Yield · barrido,0.187903
COMP_0279,GROUP_0022,holding / tesorería,mixto,holding / tesorería | alquiler / inmobiliario,2,0.848934,largo,Yield · barrido | Reserve · póliza | FX Shield | Seguro de cobro,0.276688
COMP_0280,GROUP_0107,,mixto,,0,,,,0.339071
COMP_0281,GROUP_0127,comercio minorista,servicio,comercio minorista,1,0.534807,días,Reserve · póliza | FX Shield | Yield · barrido,0.18315
COMP_0282,GROUP_0187,servicios profesionales,servicio,servicios profesionales,1,0.573274,6 meses,Reserve · póliza | Yield · barrido,0.183511
COMP_0283,GROUP_0089,servicios profesionales,servicio,servicios profesionales,1,0.516602,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.16469
COMP_0284,GROUP_0163,servicios profesionales,mixto,servicios profesionales,1,0.460325,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.36924
COMP_0285,GROUP_0205,mayorista / distribución,mixto,mayorista / distribución,1,0.525552,12 meses,Reserve · póliza,0.39623
COMP_0286,GROUP_0203,comercio minorista,mixto,comercio minorista,1,0.518258,días,Reserve · póliza | FX Shield | Yield · barrido,0.101798
COMP_0287,GROUP_0231,software / suscripción,servicio,software / suscripción | servicios profesionales,2,0.78,largo,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.354178
COMP_0288,GROUP_0075,comercio minorista,mixto,comercio minorista,1,0.578324,días,Reserve · póliza | Yield · barrido | FX Shield,0.0745726
COMP_0289,GROUP_0142,comercio minorista,producto,comercio minorista,1,0.694592,días,Yield · barrido | Reserve · póliza | FX Shield,0.18461
COMP_0290,GROUP_0053,comercio minorista,servicio,comercio minorista,1,0.657252,días,Reserve · póliza | FX Shield | Yield · barrido,0.0299628
COMP_0291,GROUP_0104,holding / tesorería,servicio,holding / tesorería,1,0.564149,largo,Yield · barrido | FX Shield | Reserve · póliza,0.0736796
COMP_0292,GROUP_0199,comercio minorista,producto,comercio minorista,1,0.835387,días,Reserve · póliza | FX Shield | Yield · barrido,0.154131
COMP_0293,GROUP_0126,transporte / logística,producto,transporte / logística | holding / tesorería,2,0.78,días,Reserve · póliza | Factoring | FX Shield | Yield · barrido,0.0936536
COMP_0294,GROUP_0217,mayorista / distribución,producto,mayorista / distribución,1,0.470704,12 meses,Factoring | Confirming | Yield · barrido | Reserve · póliza,0.303678
COMP_0295,GROUP_0039,comercio minorista,mixto,comercio minorista | hostelería,2,0.629627,días,Reserve · póliza | Yield · barrido | FX Shield,0.0724661
COMP_0296,GROUP_0199,servicios profesionales,servicio,servicios profesionales,1,0.627679,6 meses,Yield · barrido | Reserve · póliza,0.187943
COMP_0297,GROUP_0011,hostelería,servicio,hostelería | comercio minorista | transporte / logística,3,0.548426,días,Reserve · póliza | Yield · barrido | FX Shield,0.127605
COMP_0298,GROUP_0063,servicios profesionales,servicio,servicios profesionales,1,0.598957,6 meses,Reserve · póliza | Yield · barrido,0.281702
COMP_0299,GROUP_0087,servicios profesionales,servicio,servicios profesionales,1,0.550766,6 meses,Reserve · póliza | Yield · barrido,0.202885
COMP_0300,GROUP_0144,servicios profesionales,servicio,servicios profesionales | holding / tesorería,2,0.675128,6 meses,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.340239
COMP_0301,GROUP_0009,comercio minorista,servicio,comercio minorista | hostelería,2,0.503324,días,Yield · barrido | Reserve · póliza | FX Shield,0.0340112
COMP_0302,GROUP_0243,servicios profesionales,servicio,servicios profesionales,1,0.489457,6 meses,Reserve · póliza | Yield · barrido,0.421808
