company_id,group_id,business_kind,sector_set,n_sectors,top_sector,top_sector_score,tenor,product_fit,kind_score,goods_score,service_score,regime_id,regime_label,confidence,n_tx,n_cat_tx,has_invoices,uncat_share,has_tpv,has_confirming,has_factoring,has_saving,has_lineofcredit,payroll_share,pos_cash_share,dso,dpo,n_customers,hhi_ar,goods_docs,service_tokens,runway_m
COMP_0092,GROUP_0159,mixto,comercio minorista | mayorista / distribución,2,comercio minorista,0.632177,días,Reserve · póliza | FX Shield | Yield · barrido,-0.0668016,0.564623,0.497821,3,liquidación de efectivo + retirada de efectivo,0.11093,690,664,false,0.000164865,0,0,0,0,0,0,0.00172895,,,,,,,0.36732
COMP_0093,GROUP_0149,servicio,servicios profesionales,1,servicios profesionales,0.486114,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.0707823,0.192746,0.263529,2,cobros,0.292934,124,87,true,0.151083,0,0,0,0,0,0,0,,180,3,0.987151,0,0,
COMP_0094,GROUP_0021,servicio,holding / tesorería,1,holding / tesorería,0.675468,largo,Yield · barrido | FX Shield | Reserve · póliza,0.307375,0.226154,0.533529,0,seguridad social + nóminas,0.111686,1997,1813,true,0.125714,0,0,0,0,1,0.0496136,2.6698e-06,33,27.5,60,0.867441,0,0,1.24116
COMP_0095,GROUP_0240,insuficiente,,0,,,,,,,,,sin cobertura,,198,14,true,0.514183,0,0,0,0,0,0,0.832006,25,39,4,0.973706,0,0,1.34899
COMP_0096,GROUP_0217,servicio,holding / tesorería,1,holding / tesorería,0.947916,largo,Reserve · póliza | FX Shield | Yield · barrido,0.232174,0.102479,0.334653,2,cobros,0.268498,138,106,true,0.00725239,0,0,0,0,0,0,0,,30,0,,0,0.0263158,0.0843983
COMP_0097,GROUP_0170,mixto,construcción,1,construcción,0.461508,6 meses,Reserve · póliza | Yield · barrido,0.050555,0.0884424,0.138997,2,cobros,0.403613,83,57,false,0.521,0,0,0,0,0,0,0,,,,,,,6.29538
COMP_0098,GROUP_0132,servicio,servicios profesionales,1,servicios profesionales,0.68,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.293554,0.202995,0.49655,2,cobros,0.167608,709,136,true,0.819779,0,0,0,0,0,0,0.00182278,63,37,20,0.110516,0,0.0733591,-0.360847
COMP_0099,GROUP_0238,mixto,holding / tesorería | hostelería,2,holding / tesorería,0.588505,largo,Reserve · póliza | Yield · barrido | FX Shield,0.0666296,0.385699,0.452329,0,seguridad social + nóminas,0.193207,2702,2209,true,0.121596,0,0,0,0,0,0.181055,0.000448347,15,17,29,0.210881,0,0,0.270174
COMP_0100,GROUP_0129,mixto,comercio minorista | holding / tesorería,2,comercio minorista,0.609664,días,Yield · barrido | Reserve · póliza | FX Shield,-0.0569213,0.455727,0.398806,3,liquidación de efectivo + retirada de efectivo,0.17934,707,338,true,0.594519,0,0,0,0,0,0.000586407,0.208328,100,60,7,0.274599,0,0.0199203,2.51576
COMP_0101,GROUP_0108,servicio,servicios profesionales,1,servicios profesionales,0.776486,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.113616,0.526252,0.639869,0,seguridad social + nóminas,0.208192,5874,2695,true,0.0182251,0,1,0,0,1,0.158407,6.75562e-05,0,30,50,0.313667,0,0.000383583,1.91658
COMP_0102,GROUP_0158,servicio,holding / tesorería,1,holding / tesorería,0.861537,largo,Reserve · póliza | FX Shield | Yield · barrido,0.393989,0.0733223,0.467311,2,cobros,0.233733,238,139,false,0.478343,0,0,0,0,0,0,0,,,,,,,1.0788e-15
COMP_0103,GROUP_0170,mixto,holding / tesorería,1,holding / tesorería,0.535729,largo,Yield · barrido | FX Shield | Reserve · póliza,0.0247908,0.425228,0.450019,0,seguridad social + nóminas,0.13344,249,186,false,0.0156803,0,0,0,0,0,0.112143,0.000896103,,,,,,,3.74998
COMP_0104,GROUP_0173,servicio,transporte / logística | holding / tesorería,2,transporte / logística,0.78,días,Reserve · póliza | Factoring | FX Shield | Yield · barrido,0.137379,0.23045,0.367829,2,cobros,0.245945,603,603,true,0,0,0,0,0,0,0,0,0,14,67,0.19042,0.435772,0.00650407,-0.906141
COMP_0105,GROUP_0079,servicio,servicios profesionales | hostelería | software / suscripción,3,servicios profesionales,0.8263,6 meses,Reserve · póliza | Yield · barrido | FX Shield | Factoring,0.513385,0.320555,0.83394,0,seguridad social + nóminas,0.249342,2221,1741,true,0.0336102,0,0,0,0,0,0.514559,0.000328063,61,45.5,88,0.204034,0,0.0364536,0.11617
COMP_0106,GROUP_0022,producto,mayorista / distribución,1,mayorista / distribución,0.504255,12 meses,Factoring | Confirming | Yield · barrido | Reserve · póliza,-0.216191,0.242116,0.0259246,2,cobros,0.193666,55,40,true,0.0183634,0,0,0,0,0,0,0,,0,0,,0,0,388.387
COMP_0107,GROUP_0094,producto,comercio minorista | servicios profesionales,2,comercio minorista,0.676629,días,Yield · barrido | Reserve · póliza | Factoring | FX Shield,-0.123049,0.501042,0.377993,3,liquidación de efectivo + retirada de efectivo,0.122854,1224,426,true,0.733894,0,0,0,0,0,0,0.0125128,34.5,13,66,0.0570514,0,0.202487,4.01642
COMP_0108,GROUP_0179,producto,mayorista / distribución | construcción,2,mayorista / distribución,0.574862,12 meses,Reserve · póliza,-0.147495,0.284383,0.136888,2,cobros,0.31399,366,249,false,0.634417,0,0,0,0,0,0,0,,,,,,,1.55042
COMP_0109,GROUP_0170,servicio,comercio minorista,1,comercio minorista,0.600259,días,Reserve · póliza | Yield · barrido | FX Shield,0.120751,0.387945,0.508696,3,liquidación de efectivo + retirada de efectivo,0.118961,7490,3503,false,0.552462,0,0,0,0,0,0.0476127,0.170953,,,,,,,1.49817
COMP_0110,GROUP_0008,servicio,servicios profesionales,1,servicios profesionales,0.594969,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.300265,0.145883,0.446148,2,cobros,0.38567,214,96,true,0.495208,0,0,0,1,0,0,0,,30,12,,0,0.0138889,0.180904
COMP_0111,GROUP_0243,servicio,servicios profesionales,1,servicios profesionales,0.559328,6 meses,Reserve · póliza | Yield · barrido,0.556885,0.0528169,0.609702,2,cobros,0.120095,392,82,false,0.56574,0,0,0,0,0,0.00731845,0,,,,,,,0.117742
COMP_0112,GROUP_0222,mixto,comercio minorista,1,comercio minorista,0.653517,días,Yield · barrido | Reserve · póliza | FX Shield,-0.017795,0.514171,0.496376,3,liquidación de efectivo + retirada de efectivo,0.0666014,788,606,true,0.178936,0,0,0,0,0,0.0605494,0.0185651,0,16,175,0.0174327,0,0,12.4196
COMP_0113,GROUP_0070,mixto,mayorista / distribución | servicios profesionales,2,mayorista / distribución,0.539727,12 meses,Factoring | Yield · barrido | Reserve · póliza | Confirming,0.00117474,0.364149,0.365324,0,seguridad social + nóminas,0.0894403,525,448,true,0.329826,0,0,0,0,0,0.03279,0,19,53,3,1,0,0,7.37471
COMP_0114,GROUP_0044,insuficiente,,0,,,,,,,,,sin cobertura,,105,20,true,0.647779,0,0,0,0,0,0,0,30,30,2,0.864809,0,0.375,1.00962
COMP_0115,GROUP_0095,servicio,servicios profesionales,1,servicios profesionales,0.580592,6 meses,Reserve · póliza | Yield · barrido,0.295116,0.208782,0.503899,0,seguridad social + nóminas,0.0241915,253,193,false,0.293908,0,0,0,0,0,0.0310332,0,,,,,,,0.0542148
COMP_0116,GROUP_0195,servicio,comercio minorista,1,comercio minorista,0.493456,días,Reserve · póliza | Yield · barrido | FX Shield,0.105094,0.452072,0.557167,0,seguridad social + nóminas,0.0529783,542,521,true,0.0853812,0,0,0,0,0,0.0558944,0.112389,60,40.5,10,0.611099,0,0,1.58615
COMP_0117,GROUP_0101,servicio,servicios profesionales,1,servicios profesionales,0.811388,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.356107,0.0627797,0.418887,2,cobros,0.0721776,770,204,true,0.914698,0,0,0,0,0,0.00434093,0,6,14,10,0.505699,0,0.0583215,0.6731
COMP_0118,GROUP_0138,servicio,servicios profesionales | holding / tesorería,2,servicios profesionales,0.650048,6 meses,Reserve · póliza | Yield · barrido | FX Shield,0.550476,0.084507,0.634983,0,seguridad social + nóminas,0.290583,243,232,false,0.000913187,0,0,0,0,0,0.542208,0,,,,,,,0.150922
COMP_0119,GROUP_0048,mixto,comercio minorista,1,comercio minorista,0.652221,días,Reserve · póliza | FX Shield | Yield · barrido,-0.0488259,0.387323,0.338497,3,liquidación de efectivo + retirada de efectivo,0.0963006,1322,1162,true,0.0257392,0,0,0,0,0,0.0214018,0.00918736,0,20,119,0.303182,0,0,0.0742774
COMP_0120,GROUP_0210,servicio,servicios profesionales,1,servicios profesionales,0.520186,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.149931,0.14948,0.299411,2,cobros,0.144388,590,223,true,0.7051,0,0,0,0,0,0,6.17017e-06,14,0,2393,0.00250355,0,0.00118554,1.58545
COMP_0121,GROUP_0158,servicio,holding / tesorería | servicios profesionales,2,holding / tesorería,0.656483,largo,Reserve · póliza | Yield · barrido | FX Shield,0.299176,0.29536,0.594536,0,seguridad social + nóminas,0.252218,463,384,false,0.0944748,0,0,0,0,0,0.11275,0,,,,,,,-5.40331e-16
COMP_0122,GROUP_0086,servicio,comercio minorista,1,comercio minorista,0.69098,días,Yield · barrido | Reserve · póliza | FX Shield,0.137815,0.26222,0.400036,3,liquidación de efectivo + retirada de efectivo,0.0863322,8979,3183,false,0.720781,0,0,0,0,0,0,0.0452003,,,,,,,3.84352
COMP_0123,GROUP_0153,servicio,holding / tesorería | servicios profesionales | transporte / logística,3,holding / tesorería,0.574,largo,Factoring | Yield · barrido | Reserve · póliza | FX Shield,0.0981493,0.239226,0.337375,0,seguridad social + nóminas,0.0417961,969,851,true,0.0475981,0,0,0,0,0,0.0727253,0.00295876,47,17,62,0.249119,0,0,1.23938
COMP_0124,GROUP_0136,servicio,servicios profesionales | holding / tesorería,2,servicios profesionales,0.736638,6 meses,Reserve · póliza | Yield · barrido | Factoring | FX Shield,0.356374,0.2728,0.629174,0,seguridad social + nóminas,0.206591,380,353,true,0.0785539,1,0,0,0,0,0.250573,0,0,0,93,0.973243,0,0.0102459,0.17211
COMP_0125,GROUP_0250,mixto,holding / tesorería,1,holding / tesorería,0.907422,largo,Yield · barrido | FX Shield | Reserve · póliza,0.0444111,0.132886,0.177297,2,cobros,0.257282,102,96,true,0.00035512,0,0,0,0,0,0,0,7,55,2,0.891249,0,0,50.8074
COMP_0126,GROUP_0220,servicio,holding / tesorería,1,holding / tesorería,0.699341,largo,Yield · barrido | FX Shield | Reserve · póliza,0.145562,0.185184,0.330746,0,seguridad social + nóminas,0.222877,1889,1581,true,0.0955498,0,0,0,0,1,0.0748599,2.00935e-05,109,15,24,0.268487,0,0,
COMP_0127,GROUP_0064,insuficiente,,0,,,,,,,,,sin cobertura,,24,7,false,0.896352,0,0,0,0,0,0,0,,,,,,,88.8907
COMP_0128,GROUP_0103,mixto,mayorista / distribución | holding / tesorería,2,mayorista / distribución,0.680841,12 meses,Yield · barrido | Reserve · póliza | FX Shield,-0.00894722,0.539975,0.531028,0,seguridad social + nóminas,0.239227,994,893,false,0.0379036,0,1,0,0,1,0.0687983,0,,,,,,,2.93584
COMP_0129,GROUP_0185,producto,holding / tesorería,1,holding / tesorería,0.715161,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.217543,0.458525,0.240983,3,liquidación de efectivo + retirada de efectivo,0.0897335,946,662,true,0.190385,0,0,0,0,0,0.00299822,5.24376e-05,30,32,39,0.671243,0,0,0.0591239
COMP_0130,GROUP_0079,servicio,servicios profesionales,1,servicios profesionales,0.911306,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.58992,0.269067,0.858987,0,seguridad social + nóminas,0.306821,1646,1516,true,0.150436,0,0,0,0,0,0.309867,0,61,30,64,0.0652434,0,0.132323,1.69186
COMP_0131,GROUP_0070,producto,comercio minorista,1,comercio minorista,0.640897,días,Yield · barrido | Reserve · póliza | FX Shield,-0.270846,0.325839,0.0549926,2,cobros,0.191657,40,24,true,0.0212358,0,0,0,0,0,0,5.47231e-05,,47,1,,0,0,1078.05
COMP_0132,GROUP_0104,mixto,holding / tesorería,1,holding / tesorería,0.67066,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.0125186,0.44276,0.430241,3,liquidación de efectivo + retirada de efectivo,0.0102234,692,572,true,0.0188745,0,0,0,0,0,0.0248004,0.000779716,90,67,44,0.384673,0,0,0.0837363
COMP_0133,GROUP_0103,producto,holding / tesorería,1,holding / tesorería,0.783658,largo,Yield · barrido | FX Shield | Reserve · póliza,-0.0914567,0.244615,0.153158,2,cobros,0.409827,35,31,false,0.000334734,0,0,0,0,0,0,0,,,,,,,
COMP_0134,GROUP_0169,insuficiente,,0,,,,,,,,,sin cobertura,,115,0,false,1,0,0,0,0,0,0,,,,,,,,2.47142
COMP_0135,GROUP_0050,mixto,comercio minorista,1,comercio minorista,0.71047,días,Reserve · póliza | Yield · barrido | FX Shield,-0.0255205,0.412593,0.387073,2,cobros,0.12803,312,86,false,0.789853,0,0,0,0,0,0,0.0138984,,,,,,,1.18944
COMP_0136,GROUP_0142,servicio,servicios profesionales,1,servicios profesionales,0.493736,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.146323,0.356698,0.503021,3,liquidación de efectivo + retirada de efectivo,0.095118,4369,3939,true,0.0509288,0,0,0,0,0,0.066961,0.00414416,16,35,25,0.327117,0,0,0.197168
COMP_0137,GROUP_0217,servicio,holding / tesorería,1,holding / tesorería,0.926825,largo,Reserve · póliza | FX Shield | Yield · barrido,0.154466,0.147356,0.301822,2,cobros,0.279813,145,117,true,0.0054079,0,0,0,0,0,0,0,,30,0,,0,0.0465116,0.0398341
COMP_0138,GROUP_0035,servicio,comercio minorista | hostelería,2,comercio minorista,0.603549,días,Reserve · póliza | Yield · barrido | FX Shield,0.185057,0.460134,0.645191,1,liquidación TPV + cobros masivos,0.0858319,14875,14492,true,0.0174578,0,0,0,0,1,0.211472,0.0884028,0,30,18,0.521315,0,0,-0.446642
COMP_0139,GROUP_0217,servicio,servicios profesionales,1,servicios profesionales,0.651423,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.41572,0.214006,0.629726,2,cobros,0.185037,552,542,true,0.00207069,0,0,0,0,0,5.60117e-05,0,30,30,15,0.570351,0,0.0436562,1.02825
COMP_0140,GROUP_0072,servicio,energía | servicios profesionales,2,energía,0.78,12 meses,Factoring | Yield · barrido | FX Shield | Reserve · póliza,0.102629,0.703903,0.806532,3,liquidación de efectivo + retirada de efectivo,0.0181318,5447,3093,true,0.214332,0,0,0,0,0,0.0910554,0.16212,0,30,19,0.97652,0.125109,0.0227472,2.39717
COMP_0141,GROUP_0220,producto,comercio minorista,1,comercio minorista,0.780703,días,Yield · barrido | Reserve · póliza | FX Shield,-0.112009,0.317671,0.205662,3,liquidación de efectivo + retirada de efectivo,0.0392389,864,79,true,0.699504,0,0,0,0,0,0.0018472,0.295515,15,30,1,1,0,0,2.62014
COMP_0142,GROUP_0217,servicio,servicios profesionales | alquiler / inmobiliario,2,servicios profesionales,0.861875,6 meses,Reserve · póliza | Yield · barrido | Factoring | Seguro de cobro,0.445009,0.355719,0.800728,0,seguridad social + nóminas,0.153115,2480,2470,true,9.63858e-05,0,0,0,0,0,0.0670239,0,31,30,22,0.334961,0,0.117375,0.529438
COMP_0143,GROUP_0146,servicio,comercio minorista,1,comercio minorista,0.559533,días,Yield · barrido | Reserve · póliza | FX Shield,0.0855947,0.309922,0.395517,0,seguridad social + nóminas,0.0622969,301,274,true,0.0982678,0,0,0,0,1,0.106734,0.0136333,0,30,41,0.0573849,0,0,21.7369
COMP_0144,GROUP_0236,servicio,servicios profesionales,1,servicios profesionales,0.480482,6 meses,Yield · barrido | Reserve · póliza,0.408286,0.149544,0.55783,2,cobros,0.182024,868,221,false,0.728586,0,0,0,0,0,0.0011525,5.46614e-05,,,,,,,1.31716
COMP_0145,GROUP_0007,servicio,holding / tesorería,1,holding / tesorería,0.725456,largo,Yield · barrido | FX Shield | Reserve · póliza,0.241645,0.218103,0.459747,2,cobros,0.117871,2334,2089,false,0.488345,0,0,0,0,0,0,0.00109531,,,,,,,7.47723
COMP_0146,GROUP_0020,servicio,servicios profesionales,1,servicios profesionales,0.622017,6 meses,Reserve · póliza | Yield · barrido,0.288445,0.239437,0.527881,2,cobros,0.0974544,93,93,false,0,0,0,0,0,0,0.158245,0,,,,,,,0.0816143
COMP_0147,GROUP_0227,servicio,comercio minorista,1,comercio minorista,0.581411,días,Reserve · póliza | Yield · barrido | FX Shield,0.136935,0.188898,0.325832,2,cobros,0.120956,748,75,true,0.551006,0,0,0,0,0,0,0.00400296,,,0,,0,0,
COMP_0148,GROUP_0016,servicio,servicios profesionales,1,servicios profesionales,0.4907,6 meses,Yield · barrido | Reserve · póliza,0.239246,0.0567523,0.295998,2,cobros,0.393531,49,35,false,0.422124,0,0,0,0,0,0,0,,,,,,,
COMP_0149,GROUP_0132,mixto,servicios profesionales | comercio minorista,2,servicios profesionales,0.72,6 meses,Reserve · póliza | Factoring | Yield · barrido | FX Shield,-0.0228185,0.407062,0.384243,3,liquidación de efectivo + retirada de efectivo,0.133559,1687,882,true,0.519432,0,0,0,0,0,0,0.0610828,111,63.5,59,0.337385,0,0.0115607,0.113196
COMP_0150,GROUP_0081,mixto,comercio minorista,1,comercio minorista,0.771013,días,Reserve · póliza | FX Shield | Yield · barrido,-0.0420475,0.365905,0.323857,3,liquidación de efectivo + retirada de efectivo,0.0928708,2652,1821,true,0.115307,1,0,0,0,0,0.0173814,0.172075,0,5,19,0.894901,0,0,0.33723
COMP_0151,GROUP_0101,mixto,software / suscripción | transporte / logística,2,software / suscripción,0.78,largo,Yield · barrido | Reserve · póliza | Factoring | FX Shield,-0.0195855,0.365179,0.345593,2,cobros,0.109365,172,135,true,0.00177004,0,0,0,0,0,0,0.000992231,,10,6,1,0,0.178947,22.3507
COMP_0152,GROUP_0037,servicio,servicios profesionales,1,servicios profesionales,0.53523,6 meses,Factoring | Reserve · póliza | Yield · barrido,0.301234,0.433052,0.734286,3,liquidación de efectivo + retirada de efectivo,0.124997,2304,2233,true,0.0178523,0,0,0,0,0,0.0193874,0.0487073,67,62,150,0.0308914,0,0.00855131,-0.109902
COMP_0153,GROUP_0115,servicio,servicios profesionales | holding / tesorería,2,servicios profesionales,0.641901,6 meses,Yield · barrido | Reserve · póliza | FX Shield,0.416197,0.0669014,0.483099,0,seguridad social + nóminas,0.152668,96,91,false,0.0859412,0,0,0,0,0,0.362624,0,,,,,,,55.1116
COMP_0154,GROUP_0003,insuficiente,,0,,,,,,,,,sin cobertura,,37,3,true,0.999072,0,0,0,0,0,0,0,41,14,2,1,0,0,0.337662
COMP_0155,GROUP_0143,producto,holding / tesorería,1,holding / tesorería,0.92086,largo,Reserve · póliza | FX Shield | Yield · barrido,-0.262249,0.362566,0.100318,2,cobros,0.221326,510,396,true,0.168453,0,0,0,0,0,0,0,,0,8,1,0,0,0.00347034
COMP_0156,GROUP_0187,servicio,servicios profesionales,1,servicios profesionales,0.565403,6 meses,Reserve · póliza | Yield · barrido,0.151994,0.438898,0.590892,0,seguridad social + nóminas,0.26534,2563,1304,false,0.372626,0,0,0,0,0,0.341545,0.00060911,,,,,,,0.552847
COMP_0157,GROUP_0146,producto,comercio minorista | construcción,2,comercio minorista,0.630748,días,Reserve · póliza | FX Shield | Yield · barrido,-0.140498,0.408451,0.267953,2,cobros,0.154116,282,260,false,0.0217506,0,0,0,0,0,0.00103002,0.0020532,,,,,,,0.49837
COMP_0158,GROUP_0001,producto,comercio minorista,1,comercio minorista,0.88779,días,Reserve · póliza | FX Shield | Yield · barrido,-0.0998057,0.498964,0.399159,3,liquidación de efectivo + retirada de efectivo,0.174962,520,339,false,0.215079,0,0,0,0,0,0,0.144403,,,,,,,0.134557
COMP_0159,GROUP_0102,servicio,servicios profesionales,1,servicios profesionales,0.621228,6 meses,Factoring | Yield · barrido | Reserve · póliza,0.272152,0.24817,0.520322,0,seguridad social + nóminas,0.220155,222,212,true,0,0,0,0,0,0,0.217574,0,4,1,2,0.908733,0,0,1.02976
COMP_0160,GROUP_0106,servicio,servicios profesionales,1,servicios profesionales,0.571341,6 meses,Yield · barrido | Reserve · póliza,0.412198,0.416321,0.828519,0,seguridad social + nóminas,0.333217,1739,1469,false,0.0338928,0,0,0,0,0,0.189547,5.43903e-06,,,,,,,1.27822
COMP_0161,GROUP_0079,servicio,servicios profesionales,1,servicios profesionales,0.742195,6 meses,Yield · barrido | Factoring | Reserve · póliza,0.613025,0.1235,0.736526,0,seguridad social + nóminas,0.235989,244,238,true,0.000127137,0,0,0,0,0,0.245174,0,,,7,0.306248,0,0.0348101,3404.26
COMP_0162,GROUP_0095,servicio,servicios profesionales | mayorista / distribución,2,servicios profesionales,0.62326,6 meses,Reserve · póliza | Yield · barrido,0.156684,0.44884,0.605524,0,seguridad social + nóminas,0.295585,306,243,false,0.0609273,0,0,0,0,0,0.172993,0,,,,,,,0.490405
COMP_0163,GROUP_0094,servicio,servicios profesionales | mayorista / distribución,2,servicios profesionales,0.765878,6 meses,Factoring | Reserve · póliza | Confirming | Yield · barrido,0.309136,0.386403,0.695539,3,liquidación de efectivo + retirada de efectivo,0.0851583,1486,1027,true,0.493269,0,0,0,0,0,0.191238,0.0253465,28,13,302,0.89467,0,0.100637,0.821739
